NNo,TSIndex,Inflow,Gw_In,Flow_Thru,Rout_Ret
8,217,0,0,0,0
9,217,0,0,0,0
10,217,0,0,0,0
11,217,0,0,0,0
12,217,0,0,0,0
13,217,0,0,0,0
14,217,0,0,342.31700000000001,0
15,217,0,0,0,0
16,217,0,0,0,0
17,217,0,0,0,0
25,217,0,0,0,0
32,217,0,0,0,0
35,217,0,0,0,0
39,217,0,0,0,0
43,217,0,0,0,0
51,217,0,0,342.31700000000001,0
52,217,0,0,0,0
53,217,231.63800000000001,0,0,0
54,217,0,0,0,0
55,217,0,0,0,0
56,217,74.995000000000005,0,0,0
57,217,65.317999999999998,0,0,0
60,217,0,0,410.05399999999997,0
61,217,0,0,0,0
62,217,0,0,0,0
63,217,0,0,0,0
64,217,0,0,0,0
65,217,0,0,0,0
66,217,0,0,0,0
67,217,0,0,0,0
68,217,0,0,0,0
69,217,0,0,0,0
70,217,0,0,0,0
71,217,0,0,0,0
2,218,239.501,0,0,0
3,218,0,0,0,0
4,218,0,0,0,0
5,218,0,0,0,0
6,218,0,0,0,0
7,218,961.63199999999995,0,0,0
8,218,0,0,0,0
9,218,0,0,0,0
10,218,0,0,0,0
11,218,0,0,0,0
12,218,0,0,0,0
13,218,0,0,0,0
14,218,0,0,342.31700000000001,0
15,218,0,0,0,0
16,218,0,0,0,0
17,218,0,0,0,0
25,218,0,0,0,0
32,218,0,0,0,0
35,218,0,0,0,0
39,218,0,0,0,0
43,218,0,0,0,0
51,218,0,0,342.31700000000001,0
52,218,0,0,0,0
53,218,256.435,0,0,0
54,218,0,0,0,0
55,218,0,0,0,0
56,218,82.858000000000004,0,0,0
57,218,72.575999999999993,0,0,0
60,218,0,0,410.05399999999997,0
61,218,0,0,0,0
62,218,0,0,0,0
63,218,0,0,0,0
64,218,0,0,0,0
65,218,0,0,0,0
66,218,0,0,0,0
67,218,0,0,0,0
68,218,0,0,0,0
69,218,0,0,0,0
70,218,0,0,0,0
71,218,0,0,0,0
2,219,463.88200000000001,0,0,0
3,219,0,0,0,0
4,219,0,0,0,0
5,219,0,0,0,0
6,219,0,0,0,0
7,219,1273.7090000000001,0,0,0
8,219,0,0,0,0
9,219,0,0,0,0
10,219,0,0,0,0
11,219,0,0,0,0
12,219,0,0,0,0
13,219,0,0,0,0
14,219,0,0,342.31700000000001,0
15,219,0,0,0,0
16,219,0,0,0,0
17,219,0,0,0,0
25,219,0,0,0,0
32,219,0,0,0,0
35,219,0,0,0,0
39,219,0,0,0,0
43,219,0,0,0,0
51,219,0,0,342.31700000000001,0
52,219,0,0,0,0
53,219,339.89800000000002,0,0,0
54,219,5.4429999999999996,0,0,0
55,219,40.521999999999998,0,0,0
56,219,109.46899999999999,0,0,0
57,219,95.558000000000007,0,0,0
60,219,0,0,410.05399999999997,0
61,219,9.0719999999999992,0,0,0
62,219,0,0,0,0
63,219,0,0,0,0
64,219,0,0,0,0
65,219,0,0,0,0
66,219,0,0,0,0
67,219,0,0,0,0
68,219,0,0,0,0
69,219,0,0,0,0
70,219,0,0,0,0
71,219,0,0,0,0
2,220,604.79999999999995,0,0,0
3,220,0,0,0,0
4,220,0,0,0,0
5,220,0,0,0,0
6,220,0,0,0,0
7,220,1439.424,0,0,0
8,220,0,0,0,0
9,220,0,0,0,0
10,220,0,0,0,0
11,220,0,0,0,0
12,220,0,0,0,0
13,220,0,0,0,0
14,220,0,0,342.31700000000001,0
15,220,0,0,0,0
16,220,0,0,0,0
17,220,0,0,0,0
25,220,0,0,0,0
32,220,0,0,0,0
35,220,0,0,0,0
39,220,0,0,0,0
43,220,0,0,0,0
51,220,0,0,342.31700000000001,0
52,220,0,0,0,0
53,220,307.84300000000002,0,0,0
54,220,11.491,0,0,0
55,220,82.858000000000004,0,0,0
56,220,99.792000000000002,0,0,0
57,220,86.486000000000004,0,0,0
60,220,0,0,410.05399999999997,0
61,220,18.143999999999998,0,0,0
62,220,0,0,0,0
63,220,0,0,0,0
64,220,0,0,0,0
65,220,0,0,0,0
66,220,0,0,0,0
67,220,0,0,0,0
68,220,0,0,0,0
69,220,0,0,0,0
70,220,0,0,0,0
71,220,0,0,0,0
2,221,1348.704,0,0,0
3,221,0,0,0,0
4,221,0,0,0,0
5,221,0,0,0,0
6,221,0,0,0,0
7,221,2304.288,0,0,0
8,221,0,0,0,0
9,221,0,0,0,0
10,221,0,0,0,0
11,221,0,0,0,0
12,221,0,0,0,0
13,221,0,0,0,0
14,221,0,0,342.31700000000001,0
15,221,0,0,0,0
16,221,0,0,0,0
17,221,0,0,0,0
25,221,0,0,0,0
32,221,0,0,0,0
35,221,0,0,0,0
39,221,0,0,0,0
43,221,0,0,0,0
51,221,0,0,342.31700000000001,0
52,221,0,0,0,0
53,221,428.19799999999998,0,0,0
54,221,14.515000000000001,0,0,0
55,221,100.39700000000001,0,0,0
56,221,138.499,0,0,0
57,221,120.355,0,0,0
60,221,0,0,410.05399999999997,0
61,221,22.378,0,0,0
62,221,0,0,0,0
63,221,0,0,0,0
64,221,0,0,0,0
65,221,0,0,0,0
66,221,0,0,0,0
67,221,0,0,0,0
68,221,0,0,0,0
69,221,0,0,0,0
70,221,0,0,0,0
71,221,0,0,0,0
2,222,1266.451,0,0,0
3,222,0,0,0,0
4,222,0,0,0,0
5,222,0,0,0,0
6,222,0,0,0,0
7,222,2219.616,0,0,0
8,222,0,0,0,0
9,222,0,0,0,0
10,222,0,0,0,0
11,222,0,0,0,0
12,222,0,0,0,0
13,222,0,0,0,0
14,222,0,0,342.31700000000001,0
15,222,0,0,0,0
16,222,0,0,0,0
17,222,0,0,0,0
25,222,0,0,0,0
32,222,0,0,0,0
35,222,0,0,0,0
39,222,0,0,0,0
43,222,0,0,0,0
51,222,0,0,342.31700000000001,0
52,222,0,0,0,0
53,222,411.26400000000001,0,0,0
54,222,13.91,0,0,0
55,222,96.162999999999997,0,0,0
56,222,133.05600000000001,0,0,0
57,222,115.517,0,0,0
60,222,0,0,410.05399999999997,0
61,222,21.167999999999999,0,0,0
62,222,0,0,0,0
63,222,0,0,0,0
64,222,0,0,0,0
65,222,0,0,0,0
66,222,0,0,0,0
67,222,0,0,0,0
68,222,0,0,0,0
69,222,0,0,0,0
70,222,0,0,0,0
71,222,0,0,0,0
2,223,2364.163,0,0,0
3,223,0,0,0,0
4,223,0,0,0,0
5,223,0,0,0,0
6,223,0,0,0,0
7,223,4031.5970000000002,0,0,0
8,223,0,0,0,0
9,223,0,0,0,0
10,223,0,0,0,0
11,223,0,0,0,0
12,223,0,0,0,0
13,223,0,0,0,0
14,223,0,0,342.31700000000001,0
15,223,0,0,0,0
16,223,0,0,0,0
17,223,0,0,0,0
25,223,0,0,0,0
32,223,0,0,0,0
35,223,0,0,0,0
39,223,0,0,0,0
43,223,0,0,0,0
51,223,0,0,342.31700000000001,0
52,223,0,0,0,0
53,223,376.79000000000002,0,0,0
54,223,27.216000000000001,0,0,0
55,223,190.512,0,0,0
56,223,121.565,0,0,0
57,223,105.84,0,0,0
60,223,0,0,410.05399999999997,0
61,223,42.335999999999999,0,0,0
62,223,0,0,0,0
63,223,0,0,0,0
64,223,0,0,0,0
65,223,0,0,0,0
66,223,0,0,0,0
67,223,0,0,0,0
68,223,0,0,0,0
69,223,0,0,0,0
70,223,0,0,0,0
71,223,0,0,0,0
2,224,2879.453,0,0,0
3,224,0,0,0,0
4,224,0,0,0,0
5,224,0,0,0,0
6,224,0,0,0,0
7,224,4891.6220000000003,0,0,0
8,224,0,0,0,0
9,224,0,0,0,0
10,224,0,0,0,0
11,224,0,0,0,0
12,224,0,0,0,0
13,224,0,0,0,0
14,224,0,0,342.31700000000001,0
15,224,0,0,0,0
16,224,0,0,0,0
17,224,0,0,0,0
25,224,0,0,0,0
32,224,0,0,0,0
35,224,0,0,0,0
39,224,0,0,0,0
43,224,0,0,0,0
51,224,0,0,342.31700000000001,0
52,224,0,0,0,0
53,224,597.54200000000003,0,0,0
54,224,33.264000000000003,0,0,0
55,224,236.477,0,0,0
56,224,192.93100000000001,0,0,0
57,224,168.13399999999999,0,0,0
60,224,0,0,410.05399999999997,0
61,224,52.618000000000002,0,0,0
62,224,0,0,0,0
63,224,0,0,0,0
64,224,0,0,0,0
65,224,0,0,0,0
66,224,0,0,0,0
67,224,0,0,0,0
68,224,0,0,0,0
69,224,0,0,0,0
70,224,0,0,0,0
71,224,0,0,0,0
2,225,5174.0640000000003,0,0,0
3,225,0,0,0,0
4,225,0,0,0,0
5,225,0,0,0,0
6,225,0,0,0,0
7,225,8671.018,0,0,0
8,225,0,0,0,0
9,225,0,0,0,0
10,225,0,0,0,0
11,225,0,0,0,0
12,225,0,0,0,0
13,225,0,0,0,0
14,225,0,0,465.09100000000001,0
15,225,0,0,0,0
16,225,0,0,0,0
17,225,0,0,0,0
25,225,0,0,0,0
32,225,0,0,0,0
35,225,0,0,122.17,0
39,225,0,0,0,0
43,225,0,0,0,0
51,225,0,0,342.31700000000001,0
52,225,0,0,0,0
53,225,333.85000000000002,0,0,0
54,225,60.479999999999997,0,0,0
55,225,447.55200000000002,0,0,0
56,225,107.654,0,0,0
57,225,93.744,0,0,0
60,225,0,0,410.05399999999997,0
61,225,99.186999999999998,0,0,0
62,225,0,0,0,0
63,225,0,0,0,0
64,225,0,0,0,0
65,225,0,0,0,0
66,225,0,0,0,0
67,225,0,0,0,0
68,225,0,0,0,0
69,225,0,0,0,0
70,225,0,0,0,0
71,225,0,0,0,0
2,226,6749.5680000000002,0,0,0
3,226,0,0,0,0
4,226,0,0,0,0
5,226,0,0,0,0
6,226,0,0,0,0
7,226,11245.651,0,0,0
8,226,0,0,0,0
9,226,0,0,0,0
10,226,0,0,0,0
11,226,0,0,0,0
12,226,0,0,0,0
13,226,0,0,0,0
14,226,0,0,514.08000000000004,0
15,226,0,0,0,0
16,226,0,0,0,0
17,226,0,0,0,0
25,226,0,0,0,0
32,226,0,0,0,0
35,226,0,0,171.15799999999999,0
39,226,0,0,0,0
43,226,0,0,0,0
51,226,0,0,342.31700000000001,0
52,226,0,0,0,0
53,226,231.03399999999999,0,0,0
54,226,84.671999999999997,0,0,0
55,226,604.79999999999995,0,0,0
56,226,74.390000000000001,0,0,0
57,226,64.713999999999999,0,0,0
60,226,0,0,410.05399999999997,0
61,226,133.05600000000001,0,0,0
62,226,0,0,0,0
63,226,0,0,0,0
64,226,0,0,0,0
65,226,0,0,0,0
66,226,0,0,0,0
67,226,0,0,0,0
68,226,0,0,0,0
69,226,0,0,0,0
70,226,0,0,0,0
71,226,0,0,0,0
2,227,8241.0049999999992,0,0,0
3,227,0,0,0,0
4,227,0,0,0,0
5,227,0,0,0,0
6,227,0,0,0,0
7,227,13662.432000000001,0,0,0
8,227,0,0,0,0
9,227,0,0,0,0
10,227,0,0,0,0
11,227,0,0,0,0
12,227,0,0,0,0
13,227,0,0,0,0
14,227,0,0,514.08000000000004,0
15,227,0,0,0,0
16,227,0,0,0,0
17,227,0,0,0,0
25,227,0,0,0,0
32,227,0,0,0,0
35,227,0,0,171.15799999999999,0
39,227,0,0,0,0
43,227,0,0,0,0
51,227,0,0,342.31700000000001,0
52,227,0,0,0,0
53,227,227.405,0,0,0
54,227,108.864,0,0,0
55,227,756,0,0,0
56,227,73.786000000000001,0,0,0
57,227,64.108999999999995,0,0,0
60,227,0,0,410.05399999999997,0
61,227,169.34399999999999,0,0,0
62,227,0,0,0,0
63,227,0,0,0,0
64,227,0,0,0,0
65,227,0,0,0,0
66,227,0,0,0,0
67,227,0,0,0,0
68,227,0,0,0,0
69,227,0,0,0,0
70,227,0,0,0,0
71,227,0,0,0,0
2,228,14310.173000000001,0,0,0
3,228,0,0,0,0
4,228,0,0,0,0
5,228,0,0,0,0
6,228,0,0,0,0
7,228,23432.975999999999,0,0,0
8,228,0,0,0,0
9,228,0,0,0,0
10,228,0,0,0,0
11,228,0,0,0,0
12,228,0,0,0,0
13,228,0,0,0,0
14,228,0,0,514.08000000000004,0
15,228,0,0,0,0
16,228,0,0,0,0
17,228,0,0,0,0
25,228,0,0,0,0
32,228,0,0,0,0
35,228,0,0,171.15799999999999,0
39,228,0,0,0,0
43,228,0,0,0,0
51,228,0,0,342.31700000000001,0
52,228,0,0,0,0
53,228,157.85300000000001,0,0,0
54,228,193.536,0,0,0
55,228,1372.896,0,0,0
56,228,51.408000000000001,0,0,0
57,228,44.149999999999999,0,0,0
60,228,0,0,410.05399999999997,0
61,228,302.39999999999998,0,0,0
62,228,0,0,0,0
63,228,0,0,0,0
64,228,0,0,0,0
65,228,0,0,0,0
66,228,0,0,0,0
67,228,0,0,0,0
68,228,0,0,0,0
69,228,0,0,0,0
70,228,0,0,0,0
71,228,0,0,0,0
2,229,39675.485000000001,0,0,0
3,229,0,0,0,0
4,229,0,0,0,0
5,229,0,0,0,0
6,229,0,0,0,0
7,229,63467.712,0,0,0
8,229,0,0,0,0
9,229,0,0,0,0
10,229,0,0,0,0
11,229,0,0,0,0
12,229,0,0,0,0
13,229,0,0,0,0
14,229,0,0,514.08000000000004,0
15,229,0,0,0,0
16,229,0,0,0,0
17,229,0,0,0,0
25,229,0,0,0,0
32,229,0,0,0,0
35,229,0,0,171.15799999999999,0
39,229,0,0,0,0
43,229,0,0,0,0
51,229,0,0,342.31700000000001,0
52,229,0,0,0,0
53,229,134.26599999999999,0,0,0
54,229,604.79999999999995,0,0,0
55,229,4112.6400000000003,0,0,0
56,229,43.545999999999999,0,0,0
57,229,37.497999999999998,0,0,0
60,229,0,0,410.05399999999997,0
61,229,913.24800000000005,0,0,0
62,229,0,0,0,0
63,229,0,0,0,0
64,229,0,0,0,0
65,229,0,0,0,0
66,229,0,0,0,0
67,229,0,0,0,0
68,229,0,0,0,0
69,229,0,0,0,0
70,229,0,0,0,0
71,229,0,0,0,0
2,230,78980.831999999995,0,0,0
3,230,0,0,0,0
4,230,0,0,0,0
5,230,0,0,0,0
6,230,0,0,0,0
7,230,124540.416,0,0,0
8,230,0,0,0,0
9,230,0,0,0,0
10,230,0,0,0,0
11,230,0,0,0,0
12,230,0,0,0,0
13,230,0,0,0,0
14,230,0,0,514.08000000000004,0
15,230,0,0,0,0
16,230,0,0,0,0
17,230,0,0,0,0
25,230,0,0,0,0
32,230,0,0,0,0
35,230,0,0,171.15799999999999,0
39,230,0,0,0,0
43,230,0,0,0,0
51,230,0,0,342.31700000000001,0
52,230,0,0,0,0
53,230,123.98399999999999,0,0,0
54,230,1209.5999999999999,0,0,0
55,230,8648.6399999999994,0,0,0
56,230,39.917000000000002,0,0,0
57,230,35.078000000000003,0,0,0
60,230,0,0,410.05399999999997,0
61,230,1935.3599999999999,0,0,0
62,230,0,0,0,0
63,230,0,0,0,0
64,230,0,0,0,0
65,230,0,0,0,0
66,230,0,0,0,0
67,230,0,0,0,0
68,230,0,0,0,0
69,230,0,0,0,0
70,230,0,0,0,0
71,230,0,0,0,0
2,231,20776.694,0,0,0
3,231,0,0,0,0
4,231,0,0,0,0
5,231,0,0,0,0
6,231,0,0,0,0
7,231,33698.851000000002,0,0,0
8,231,0,0,0,0
9,231,0,0,0,0
10,231,0,0,0,0
11,231,0,0,0,0
12,231,0,0,0,0
13,231,0,0,0,0
14,231,0,0,514.08000000000004,0
15,231,0,0,0,0
16,231,0,0,0,0
17,231,0,0,0,0
25,231,0,0,0,0
32,231,0,0,0,0
35,231,0,0,171.15799999999999,0
39,231,0,0,0,0
43,231,0,0,0,0
51,231,0,0,342.31700000000001,0
52,231,0,0,0,0
53,231,118.541,0,0,0
54,231,290.30399999999997,0,0,0
55,231,2050.2719999999999,0,0,0
56,231,38.101999999999997,0,0,0
57,231,33.869,0,0,0
60,231,0,0,410.05399999999997,0
61,231,453.60000000000002,0,0,0
62,231,0,0,0,0
63,231,0,0,0,0
64,231,0,0,0,0
65,231,0,0,0,0
66,231,0,0,0,0
67,231,0,0,0,0
68,231,0,0,0,0
69,231,0,0,0,0
70,231,0,0,0,0
71,231,0,0,0,0
2,232,15104.879999999999,0,0,0
3,232,0,0,0,0
4,232,0,0,0,0
5,232,0,0,0,0
6,232,0,0,0,0
7,232,24717.571,0,0,0
8,232,0,0,0,0
9,232,0,0,0,0
10,232,0,0,0,0
11,232,0,0,0,0
12,232,0,0,0,0
13,232,0,0,0,0
14,232,0,0,514.08000000000004,0
15,232,0,0,0,0
16,232,0,0,0,0
17,232,0,0,0,0
25,232,0,0,0,0
32,232,0,0,0,0
35,232,0,0,171.15799999999999,0
39,232,0,0,0,0
43,232,0,0,0,0
51,232,0,0,342.31700000000001,0
52,232,0,0,0,0
53,232,100.39700000000001,0,0,0
54,232,205.63200000000001,0,0,0
55,232,1457.568,0,0,0
56,232,32.658999999999999,0,0,0
57,232,27.821000000000002,0,0,0
60,232,0,0,410.05399999999997,0
61,232,326.59199999999998,0,0,0
62,232,0,0,0,0
63,232,0,0,0,0
64,232,0,0,0,0
65,232,0,0,0,0
66,232,0,0,0,0
67,232,0,0,0,0
68,232,0,0,0,0
69,232,0,0,0,0
70,232,0,0,0,0
71,232,0,0,0,0
2,233,11953.267,0,0,0
3,233,0,0,0,0
4,233,0,0,0,0
5,233,0,0,0,0
6,233,0,0,0,0
7,233,19660.838,0,0,0
8,233,0,0,0,0
9,233,0,0,0,0
10,233,0,0,0,0
11,233,0,0,0,0
12,233,0,0,0,0
13,233,0,0,0,0
14,233,0,0,514.08000000000004,0
15,233,0,0,0,0
16,233,0,0,0,0
17,233,0,0,0,0
25,233,0,0,0,0
32,233,0,0,0,0
35,233,0,0,171.15799999999999,0
39,233,0,0,0,0
43,233,0,0,0,0
51,233,0,0,342.31700000000001,0
52,233,0,0,0,0
53,233,76.810000000000002,0,0,0
54,233,157.24799999999999,0,0,0
55,233,1130.9760000000001,0,0,0
56,233,24.797000000000001,0,0,0
57,233,21.773,0,0,0
60,233,0,0,410.05399999999997,0
61,233,254.01599999999999,0,0,0
62,233,0,0,0,0
63,233,0,0,0,0
64,233,0,0,0,0
65,233,0,0,0,0
66,233,0,0,0,0
67,233,0,0,0,0
68,233,0,0,0,0
69,233,0,0,0,0
70,233,0,0,0,0
71,233,0,0,0,0
2,234,8289.9940000000006,0,0,0
3,234,0,0,0,0
4,234,0,0,0,0
5,234,0,0,0,0
6,234,0,0,0,0
7,234,10167.897999999999,0,0,0
8,234,0,0,0,0
9,234,0,0,0,0
10,234,0,0,0,0
11,234,0,0,0,0
12,234,0,0,0,0
13,234,0,0,0,0
14,234,0,0,514.08000000000004,0
15,234,0,0,0,0
16,234,0,0,0,0
17,234,0,0,0,0
25,234,0,0,0,0
32,234,0,0,0,0
35,234,0,0,171.15799999999999,0
39,234,0,0,0,0
43,234,0,0,0,0
51,234,0,0,342.31700000000001,0
52,234,0,0,0,0
53,234,56.246000000000002,0,0,0
54,234,290.30399999999997,0,0,0
55,234,2038.1759999999999,0,0,0
56,234,18.143999999999998,0,0,0
57,234,15.725,0,0,0
60,234,0,0,410.05399999999997,0
61,234,453.60000000000002,0,0,0
62,234,0,0,0,0
63,234,0,0,0,0
64,234,0,0,0,0
65,234,0,0,0,0
66,234,0,0,0,0
67,234,0,0,0,0
68,234,0,0,0,0
69,234,0,0,0,0
70,234,0,0,0,0
71,234,0,0,0,0
2,235,4812.9979999999996,0,0,0
3,235,0,0,0,0
4,235,0,0,0,0
5,235,0,0,0,0
6,235,0,0,0,0
7,235,6793.1139999999996,0,0,0
8,235,0,0,0,0
9,235,0,0,0,0
10,235,0,0,0,0
11,235,0,0,0,0
12,235,0,0,0,0
13,235,0,0,0,0
14,235,0,0,514.08000000000004,0
15,235,0,0,0,0
16,235,0,0,0,0
17,235,0,0,0,0
25,235,0,0,0,0
32,235,0,0,0,0
35,235,0,0,171.15799999999999,0
39,235,0,0,0,0
43,235,0,0,0,0
51,235,0,0,342.31700000000001,0
52,235,0,0,0,0
53,235,40.521999999999998,0,0,0
54,235,139.10400000000001,0,0,0
55,235,973.72799999999995,0,0,0
56,235,13.305999999999999,0,0,0
57,235,11.491,0,0,0
60,235,0,0,410.05399999999997,0
61,235,216.518,0,0,0
62,235,0,0,0,0
63,235,0,0,0,0
64,235,0,0,0,0
65,235,0,0,0,0
66,235,0,0,0,0
67,235,0,0,0,0
68,235,0,0,0,0
69,235,0,0,0,0
70,235,0,0,0,0
71,235,0,0,0,0
2,236,3402,0,0,0
3,236,0,0,0,0
4,236,0,0,0,0
5,236,0,0,0,0
6,236,0,0,0,0
7,236,5259.3410000000003,0,0,0
8,236,0,0,0,0
9,236,0,0,0,0
10,236,0,0,0,0
11,236,0,0,0,0
12,236,0,0,0,0
13,236,0,0,0,0
14,236,0,0,514.08000000000004,0
15,236,0,0,0,0
16,236,0,0,0,0
17,236,0,0,0,0
25,236,0,0,0,0
32,236,0,0,0,0
35,236,0,0,171.15799999999999,0
39,236,0,0,0,0
43,236,0,0,0,0
51,236,0,0,342.31700000000001,0
52,236,0,0,0,0
53,236,24.797000000000001,0,0,0
54,236,81.043000000000006,0,0,0
55,236,570.93100000000004,0,0,0
56,236,8.4670000000000005,0,0,0
57,236,7.258,0,0,0
60,236,0,0,410.05399999999997,0
61,236,127.008,0,0,0
62,236,0,0,0,0
63,236,0,0,0,0
64,236,0,0,0,0
65,236,0,0,0,0
66,236,0,0,0,0
67,236,0,0,0,0
68,236,0,0,0,0
69,236,0,0,0,0
70,236,0,0,0,0
71,236,0,0,0,0
2,237,2765.75,0,0,0
3,237,0,0,0,0
4,237,0,0,0,0
5,237,0,0,0,0
6,237,0,0,0,0
7,237,4519.0659999999998,0,0,0
8,237,0,0,0,0
9,237,0,0,0,0
10,237,0,0,0,0
11,237,0,0,0,0
12,237,0,0,0,0
13,237,0,0,0,0
14,237,0,0,514.08000000000004,0
15,237,0,0,0,0
16,237,0,0,0,0
17,237,0,0,0,0
25,237,0,0,0,0
32,237,0,0,0,0
35,237,0,0,171.15799999999999,0
39,237,0,0,0,0
43,237,0,0,0,0
51,237,0,0,342.31700000000001,0
52,237,0,0,0,0
53,237,14.515000000000001,0,0,0
54,237,56.850999999999999,0,0,0
55,237,402.19200000000001,0,0,0
56,237,4.8380000000000001,0,0,0
57,237,4.234,0,0,0
60,237,0,0,410.05399999999997,0
61,237,89.510000000000005,0,0,0
62,237,0,0,0,0
63,237,0,0,0,0
64,237,0,0,0,0
65,237,0,0,0,0
66,237,0,0,0,0
67,237,0,0,0,0
68,237,0,0,0,0
69,237,0,0,0,0
70,237,0,0,0,0
71,237,0,0,0,0
2,238,2231.712,0,0,0
3,238,0,0,0,0
4,238,0,0,0,0
5,238,0,0,0,0
6,238,0,0,0,0
7,238,3856.2049999999999,0,0,0
8,238,0,0,0,0
9,238,0,0,0,0
10,238,0,0,0,0
11,238,0,0,0,0
12,238,0,0,0,0
13,238,0,0,0,0
14,238,0,0,514.08000000000004,0
15,238,0,0,0,0
16,238,0,0,0,0
17,238,0,0,0,0
25,238,0,0,0,0
32,238,0,0,0,0
35,238,0,0,171.15799999999999,0
39,238,0,0,0,0
43,238,0,0,0,0
51,238,0,0,342.31700000000001,0
52,238,0,0,0,0
53,238,8.4670000000000005,0,0,0
54,238,37.497999999999998,0,0,0
55,238,264.298,0,0,0
56,238,2.419,0,0,0
57,238,1.8140000000000001,0,0,0
60,238,0,0,410.05399999999997,0
61,238,58.665999999999997,0,0,0
62,238,0,0,0,0
63,238,0,0,0,0
64,238,0,0,0,0
65,238,0,0,0,0
66,238,0,0,0,0
67,238,0,0,0,0
68,238,0,0,0,0
69,238,0,0,0,0
70,238,0,0,0,0
71,238,0,0,0,0
2,239,1942.6179999999999,0,0,0
3,239,0,0,0,0
4,239,0,0,0,0
5,239,0,0,0,0
6,239,0,0,0,0
7,239,3489.0909999999999,0,0,0
8,239,0,0,0,0
9,239,0,0,0,0
10,239,0,0,0,0
11,239,0,0,0,0
12,239,0,0,0,0
13,239,0,0,0,0
14,239,0,0,514.08000000000004,0
15,239,0,0,0,0
16,239,0,0,0,0
17,239,0,0,0,0
25,239,0,0,0,0
32,239,0,0,0,0
35,239,0,0,171.15799999999999,0
39,239,0,0,0,0
43,239,0,0,0,0
51,239,0,0,342.31700000000001,0
52,239,0,0,0,0
53,239,4.234,0,0,0
54,239,27.821000000000002,0,0,0
55,239,195.34999999999999,0,0,0
56,239,1.21,0,0,0
57,239,1.21,0,0,0
60,239,0,0,410.05399999999997,0
61,239,43.545999999999999,0,0,0
62,239,0,0,0,0
63,239,0,0,0,0
64,239,0,0,0,0
65,239,0,0,0,0
66,239,0,0,0,0
67,239,0,0,0,0
68,239,0,0,0,0
69,239,0,0,0,0
70,239,0,0,0,0
71,239,0,0,0,0
2,240,1961.366,0,0,0
3,240,0,0,0,0
4,240,0,0,0,0
5,240,0,0,0,0
6,240,0,0,0,0
7,240,3509.654,0,0,0
8,240,0,0,0,0
9,240,0,0,0,0
10,240,0,0,0,0
11,240,0,0,0,0
12,240,0,0,0,0
13,240,0,0,0,0
14,240,0,0,514.08000000000004,0
15,240,0,0,0,0
16,240,0,0,0,0
17,240,0,0,0,0
25,240,0,0,0,0
32,240,0,0,0,0
35,240,0,0,171.15799999999999,0
39,240,0,0,0,0
43,240,0,0,0,0
51,240,0,0,342.31700000000001,0
52,240,0,0,0,0
53,240,521.33799999999997,0,0,0
54,240,28.425999999999998,0,0,0
55,240,198.97900000000001,0,0,0
56,240,168.13399999999999,0,0,0
57,240,146.96600000000001,0,0,0
60,240,0,0,410.05399999999997,0
61,240,44.149999999999999,0,0,0
62,240,0,0,0,0
63,240,0,0,0,0
64,240,0,0,0,0
65,240,0,0,0,0
66,240,0,0,0,0
67,240,0,0,0,0
68,240,0,0,0,0
69,240,0,0,0,0
70,240,0,0,0,0
71,240,0,0,0,0
2,241,3375.9940000000001,0,0,0
3,241,0,0,0,0
4,241,0,0,0,0
5,241,0,0,0,0
6,241,0,0,0,0
7,241,5230.3100000000004,0,0,0
8,241,0,0,0,0
9,241,0,0,0,0
10,241,0,0,0,0
11,241,0,0,0,0
12,241,0,0,0,0
13,241,0,0,0,0
14,241,0,0,514.08000000000004,0
15,241,0,0,0,0
16,241,0,0,0,0
17,241,0,0,0,0
25,241,0,0,0,0
32,241,0,0,0,0
35,241,0,0,171.15799999999999,0
39,241,0,0,0,0
43,241,0,0,0,0
51,241,0,0,342.31700000000001,0
52,241,0,0,0,0
53,241,531.61900000000003,0,0,0
54,241,80.438000000000002,0,0,0
55,241,567.30200000000002,0,0,0
56,241,171.76300000000001,0,0,0
57,241,149.99000000000001,0,0,0
60,241,0,0,410.05399999999997,0
61,241,125.798,0,0,0
62,241,0,0,0,0
63,241,0,0,0,0
64,241,0,0,0,0
65,241,0,0,0,0
66,241,0,0,0,0
67,241,0,0,0,0
68,241,0,0,0,0
69,241,0,0,0,0
70,241,0,0,0,0
71,241,0,0,0,0
2,242,5340.9889999999996,0,0,0
3,242,0,0,0,0
4,242,0,0,0,0
5,242,0,0,0,0
6,242,0,0,0,0
7,242,7337.4340000000002,0,0,0
8,242,0,0,0,0
9,242,0,0,0,0
10,242,0,0,0,0
11,242,0,0,0,0
12,242,0,0,0,0
13,242,0,0,0,0
14,242,0,0,514.08000000000004,0
15,242,0,0,0,0
16,242,0,0,0,0
17,242,0,0,0,0
25,242,0,0,0,0
32,242,0,0,0,0
35,242,0,0,171.15799999999999,0
39,242,0,0,0,0
43,242,0,0,0,0
51,242,0,0,342.31700000000001,0
52,242,0,0,0,0
53,242,552.78700000000003,0,0,0
54,242,163.29599999999999,0,0,0
55,242,1137.0239999999999,0,0,0
56,242,177.81100000000001,0,0,0
57,242,156.03800000000001,0,0,0
60,242,0,0,410.05399999999997,0
61,242,252.80600000000001,0,0,0
62,242,0,0,0,0
63,242,0,0,0,0
64,242,0,0,0,0
65,242,0,0,0,0
66,242,0,0,0,0
67,242,0,0,0,0
