NNo,TSIndex,Spills,Evap_Loss,Seepage,Ups_Rel,Pump_In,Gw_In,Dws_Rel,Pump_Out,Hydra_Cap,Head_Avg,Powr_Avg,Energy,Pwr_2nd,Hydro_State
1,3548,0,-234.25899999999999,0,7039.2669999999998,0,0,52768.144999999997,52768.144999999997,0,71.008557333333329,60729.101009569815,10202.48896960773,0,0
17,3548,0,-99.501000000000005,0,0,0,0,5000.0720000000001,5000.0720000000001,0,110.26687500000003,8935.8456880613467,1501.2220755943063,0,0
1,3549,0,105.58799999999999,0,1014.25,0,0,47578.317999999999,47578.317999999999,0,69.542704000000185,53625.949321702719,9009.1594860460573,0,0
17,3549,0,34.942999999999998,0,0,0,0,4301.2280000000001,4301.2280000000001,0,109.78601249999997,7653.3894146405692,1285.7694216596155,0,0
1,3550,0,-97.692999999999998,0,15046.214,0,0,57652.845000000001,57652.845000000001,0,68.064783999999918,63600.063541233278,10684.81067492719,0,0
17,3550,0,-43.890000000000001,0,0,0,0,2706.1759999999999,2706.1759999999999,0,109.54485,4804.6564412307262,807.18228212676195,0,0
1,3551,0,-147.285,0,36007.372000000003,0,0,65586.198000000004,65586.198000000004,0,66.62720000000013,70823.657964893355,11898.374538102084,0,0
17,3551,0,-63.018999999999998,0,0,0,0,0,0,0,109.47987499999999,0,0,0,0
1,3552,0,175.792,0,41339.894,0,0,66693.851999999999,66693.851999999999,0,65.308111999999937,70593.914708403492,11859.777671011787,0,0
17,3552,0,62.219000000000001,0,38482.214999999997,0,0,31073.130000000001,31073.130000000001,0,109.74672499999997,55270.183529425369,9285.3908329434616,0,0
1,3553,0,-655.02800000000002,0,27559.526000000002,0,0,45383.406999999999,45383.406999999999,0,64.328605066666796,47316.82174496878,7949.2260531547554,0,0
17,3553,0,-293.83999999999997,0,25188.710999999999,0,0,22971.921999999999,22971.921999999999,0,110.16893750000008,41017.655155123255,6890.9660660607069,0,0
1,3554,0,-248.66800000000001,0,33248.879999999997,0,0,36395.391000000003,36395.391000000003,0,63.90047898666694,37693.358802821327,6332.4842788739825,0,0
17,3554,0,-116.072,0,25027.228999999999,0,0,19375.873,19375.873,0,110.68631249999999,34759.180919937113,5839.5423945494349,0,0
1,3555,0,282.65100000000001,0,39037.421000000002,0,0,38633.32,38633.32,0,63.84170181333343,39974.295845561974,6715.6817020544113,0,0
17,3555,0,127.19,0,26388.028999999999,0,0,207.197,207.197,0,111.51470833333337,374.48114100745562,62.912831689252549,0,0
1,3556,0,309.13999999999999,0,58804.099999999999,0,0,30296.735000000001,30296.735000000001,0,64.467899893333424,31655.828664801596,5318.1792156866686,0,0
17,3556,0,150.172,0,41171.154999999999,0,0,21797.281999999999,21797.281999999999,0,112.64788333333331,39796.026751462647,6685.7324942457244,0,0
1,3557,0,153.18299999999999,0,79209.445999999996,0,0,42684.241999999998,42684.241999999998,0,65.964464000000135,45634.358193950153,7666.5721765836252,0,0
17,3557,0,66.390000000000001,0,46449.849000000002,0,0,18894.243999999999,18894.243999999999,0,113.99097000000006,34907.142939702826,5864.400013870074,0,0
1,3558,0,567.31200000000001,0,234162.231,0,0,184191.65900000001,184191.65900000001,0,67.761623999999983,120000,20160,0,0
17,3558,0,313.50799999999998,0,128493.993,0,0,99335.126999999993,99335.126999999993,0,115.24574000000007,185541.9291519759,31171.044097531951,0,0
1,3559,0,842.22699999999998,0,212452.93400000001,0,0,147159.80100000001,147159.80100000001,0,69.717056000000184,120000,20160,0,0
17,3559,0,503.56599999999997,0,113793.72500000001,0,0,76096.231,76096.231,0,116.56651999999997,143764.38593804388,24152.416837591372,0,0
1,3560,0,-1218.414,0,215727.32199999999,0,0,145686.81099999999,145686.81099999999,0,71.772688000000244,120000,20160,0,0
17,3560,0,-875.49699999999996,0,108584.583,0,0,70188.383000000002,70188.383000000002,0,117.92760638070217,134151.3527701291,22537.427265381692,0,0
1,3561,0,19.318000000000001,0,168629.731,0,0,88284.241999999998,88284.241999999998,0,73.949345000000221,105811.2536054021,17776.290605707552,0,0
17,3561,0,-37.359999999999999,0,77594.025999999998,0,0,28423.485000000001,28423.485000000001,0,119.31455660161532,54964.855791250106,9234.0957729300189,0,0
1,3562,0,721.226,0,164624.745,0,0,57439.712,57439.712,0,76.310560000000123,71041.353947013456,11934.947463098262,0,0
17,3562,0,461.12900000000002,0,77984.122000000003,0,0,45450.091999999997,45450.091999999997,0,120.55933022091313,88807.558128798788,14919.669765638197,0,0
1,3563,0,966.85400000000004,0,174204.77799999999,0,0,91008.470000000001,91008.470000000001,0,78.650127518586714,116010.04089882327,19489.686871002308,0,0
17,3563,0,622.36900000000003,0,87915.542000000001,0,0,72812.220000000001,72812.220000000001,0,121.251575,143088.91704793691,24038.9380640534,0,0
1,3564,0,162.327,0,161045.53899999999,0,0,82956.214000000007,82956.214000000007,0,80.894420518586685,108763.16252548438,18272.211304281376,0,0
17,3564,0,62.499000000000002,0,70407.792000000001,0,0,59301.959999999999,59301.959999999999,0,121.63445000000002,116906.85538820329,19640.351705218152,0,0
1,3565,0,-65.718000000000004,0,174804.13500000001,0,0,89054.395000000004,89054.395000000004,0,83.037915999999996,119852.23421361283,20135.175347886954,0,0
17,3565,0,-112.86799999999999,0,64514.016000000003,0,0,52831.169999999998,52831.169999999998,0,121.977035,104443.7933083856,17546.55727580878,0,0
